Player,Conference,School,Yr,Pos,Draft,Pick,IP,PA,K%,BB%,K%-BB%,AVG,OBP,SLG,wOBA,GO%,FO%,FIP
"Barger, Brock",Southland,Abilene Christian,Jr,P,,,21.1,104,4.81,6.73,-1.92,0.362,0.423,0.447,0.382,30.77,22.12,4.71
"Bargfeldt, Jeb",ACC,Miami (FL),Sr,P,2018,855,36.1,141,15.6,4.26,11.34,0.241,0.284,0.331,0.269,25.53,30.5,2.95
"Barker, Garrett",Pac 12,UCLA,Jr,P,,,14.2,62,17.74,12.9,4.84,0.226,0.323,0.302,0.283,24.19,24.19,4.2
"Barker, James",West Coast,BYU,Fr,P,,,1,3,0,0,0,0,0,0,0,66.67,33.33,3.15
"Barker, Logan",Big South,Liberty,Fr,P,,,5,24,4.17,20.83,-16.66,0.222,0.417,0.389,0.368,16.67,37.5,8.95
"Barkley, Aaron",Southwestern,Mississippi Val.,So,P/C,,,3.2,16,6.25,6.25,0,0.286,0.375,0.357,0.331,37.5,18.75,4.4
"Barlok, Danny",Patriot,Holy Cross,Jr,P,,,18.2,84,25,14.29,10.71,0.221,0.333,0.294,0.286,13.1,25,3.7
"Barlow, Trysten",SEC,Mississippi St.,So,P,,,1,5,0,0,0,0.25,0.4,0.25,0.32,60,0,6.15
"Barnard, Gunnar",Horizon,Northern Ky.,Fr,P,,,4,21,4.76,19.05,-14.29,0.412,0.524,0.471,0.442,33.33,9.52,5.65
"Barnes, Zach",AAC,East Carolina,Jr,P,,,8.1,35,14.29,11.43,2.86,0.194,0.286,0.419,0.305,45.71,11.43,6.6
"Barnett, Bret",Summit League,South Dakota St.,Fr,P,,,6.1,36,16.67,27.78,-11.11,0.25,0.472,0.292,0.368,19.44,13.89,6.59
"Barnhouse, Tommy",Missouri Valley,Wichita St.,So,P,,,10,42,30.95,2.38,28.57,0.275,0.31,0.4,0.308,19.05,19.05,2.45
"Barnum, Brody",Pac 12,Washington St.,Fr,UT,,,2.2,16,12.5,18.75,-6.25,0.417,0.563,0.417,0.449,18.75,12.5,6.78
"Barr, Bryce",Ivy League,Columbia,Sr,P,,,9,43,18.6,6.98,11.62,0.35,0.395,0.6,0.417,16.28,25.58,2.37
"Barr, Jeremiah",Southwestern,Mississippi Val.,So,P,,,14,73,15.07,8.22,6.85,0.333,0.425,0.417,0.372,19.18,20.55,4.86
"Barr, John",Southland,New Orleans,Jr,P,,,24.1,104,21.15,5.77,15.38,0.266,0.317,0.394,0.307,24.04,21.15,3.4
"Barr, Josh",Mid-Eastern,Florida A&M,N/A,P,,,8.2,51,9.8,11.76,-1.96,0.375,0.431,0.525,0.397,13.73,25.49,6.07
"Barraza, Daniel",Big West,UC Davis,Jr,P,,,7.2,41,14.63,14.63,0,0.344,0.439,0.563,0.417,17.07,19.51,6.2
"Barringer, Shane",Metro Atlantic,Siena,So,P,,,0.2,7,0,28.57,-28.57,0.6,0.714,0.8,0.626,28.57,0,33.15
"Barry, Allen",Atlantic 10,Davidson,Jr,P,,,24.1,108,20.37,9.26,11.11,0.258,0.324,0.381,0.309,22.22,24.07,4.18
"Barry, Shea",Big West,UC Santa Barbara,So,P,,,6.1,22,4.55,0,4.55,0.19,0.182,0.238,0.176,45.45,27.27,2.82
"Barss, Tyler",Atlantic 10,Rhode Island,Sr,P,,,9,41,36.59,12.2,24.39,0.206,0.317,0.206,0.252,21.95,7.32,1.81
"Barta, David",West Coast,Loyola Marymount,So,P,,,0.1,3,33.33,0,33.33,0.5,0.333,0.5,0.293,0,0,-16.85
"Bartels, Jake",Mid American,Western Mich.,Sr,P,,,1.2,10,0,10,-10,0.429,0.6,0.429,0.477,20,20,10.65
"Bartoli, Ray",Patriot,Army,Fr,P,,,2,9,11.11,11.11,0,0.143,0.333,0.143,0.254,33.33,22.22,5.15
"Barton, Jeffrey",Missouri Valley,Illinois St.,Sr,P,,,0.2,6,0,16.67,-16.67,0.6,0.667,0.6,0.554,0,33.33,18.15
"Bartow, Frankie",ACC,Miami (FL),Jr,P,2018,341,17.1,67,26.87,7.46,19.41,0.18,0.254,0.279,0.24,35.82,11.94,3.61
"Basilone, Brody",Horizon,Northern Ky.,Sr,P,,,23.1,98,8.16,10.2,-2.04,0.241,0.327,0.289,0.279,31.63,24.49,4.01
"Basso, Brady",Big 12,Oklahoma State,So,P,,,16,82,18.29,10.98,7.31,0.347,0.415,0.458,0.38,18.29,20.73,3.77
"Batchelder, Owen",Colonial,Northeastern,Fr,P,,,2.2,9,22.22,0,22.22,0.25,0.333,0.625,0.402,22.22,22.22,8.6
"Bates, Corey",Southern,ETSU,Jr,P,,,0.2,3,33.33,33.33,0,0,0.333,0,0.23,33.33,0,8.15
"Bates, Josh",AAC,Tulane,Fr,P,,,20.2,85,14.12,9.41,4.71,0.192,0.306,0.301,0.279,18.82,36.47,5.03
"Bates, Schuyler",Metro Atlantic,Iona,Sr,P,,,16,84,14.29,11.9,2.39,0.347,0.429,0.486,0.397,17.86,23.81,5.33
"Bates, Solomon",Pac 12,Southern Cal,Jr,P,2018,226,35,141,25.53,8.51,17.02,0.205,0.277,0.362,0.278,12.06,34.04,3.69
"Batka, Austin",Big 10,Michigan,Sr,P,,,2,9,33.33,22.22,11.11,0.143,0.333,0.143,0.251,0,33.33,3.15
"Batten, Brady",Southland,Houston Baptist,Jr,P,,,35.2,164,14.02,14.02,0,0.257,0.378,0.36,0.333,21.34,26.22,4.51
"Battenfield, Peyton",Big 12,Oklahoma State,So,P,,,25.2,111,28.83,6.31,22.52,0.257,0.315,0.396,0.308,15.32,23.42,2.19
"Batty, Brock",Sun Belt,Louisiana,Fr,P,,,12.2,69,20.29,18.84,1.45,0.255,0.449,0.392,0.385,23.19,11.59,6.34
"Bauer, Payton",Southland,A&M-Corpus Chris,Fr,P,,,6,32,28.13,9.38,18.75,0.333,0.375,0.593,0.394,18.75,9.38,5.98
"Baum, Tyler",ACC,North Carolina,So,P,2019,,27.2,117,25.64,11.11,14.53,0.216,0.316,0.402,0.314,16.24,26.5,4.51
"Baumann, Cam",Big 10,Iowa,Fr,P,,,7,41,21.95,19.51,2.44,0.31,0.463,0.345,0.372,21.95,4.88,4.86
"Baumgart, Josh",OVC,Morehead St.,Jr,P,,,1.1,8,0,25,-25,0.2,0.5,0.8,0.515,25,25,23.15
"Baumgartner, Collin",OVC,SIUE,Fr,P,,,12,56,7.14,10.71,-3.57,0.327,0.411,0.408,0.365,30.36,21.43,5.31
"Bayless, Jarod",Missouri Valley,Dallas Baptist,Jr,P,,,21.2,88,36.36,12.5,23.86,0.192,0.295,0.321,0.278,11.36,23.86,2.91
"Bazzani, Dom",OVC,UT Martin,Jr,P,,,10.1,64,21.88,20.31,1.57,0.383,0.547,0.511,0.467,7.81,15.63,6.71
"Beal, Chase",Sun Belt,La.-Monroe,Sr,P,,,17,85,12.94,17.65,-4.71,0.284,0.424,0.448,0.382,22.35,21.18,5.62
"Beaman, Logan",OVC,Eastern Ill.,Sr,OF,,,3.1,18,0,0,0,0.444,0.444,0.5,0.41,33.33,22.22,3.15
"Bean, Brendan",Ivy League,Penn,Fr,P,,,7.2,35,37.14,2.86,34.28,0.3,0.343,0.5,0.35,17.14,5.71,2.59
"Beard, Nick",Horizon,Northern Ky.,Sr,P,,,12.2,73,6.85,4.11,2.74,0.431,0.479,0.662,0.481,20.55,23.29,6.18
"Beard, Ryan",Big 10,Purdue,Jr,P,,,17.2,80,18.75,5,13.75,0.299,0.4,0.403,0.359,15,25,4.25
"Beasley, Jack Henry",Southern,The Citadel,So,P,,,3.2,20,10,10,0,0.313,0.45,0.375,0.379,25,20,5.65
"Beasley, Sean",Southland,SFA,Fr,P,,,17.2,91,8.79,12.09,-3.3,0.38,0.462,0.481,0.413,21.98,23.08,5.07
"Beatson, Jordan",Southern,Furman,Fr,P,,,11.1,58,6.9,17.24,-10.34,0.244,0.414,0.467,0.387,22.41,29.31,8.28
"Beauchamp, Cameron",Big 10,Indiana,So,OF,,,17.2,74,17.57,8.11,9.46,0.231,0.311,0.292,0.273,33.78,16.22,3.03
"Beavin, Cole",AAC,East Carolina,Fr,P,,,0.2,5,0,0,0,0.6,0.6,1.4,0.827,0,40,68.15
"Bechtold, Michael",Colonial,James Madison,Fr,P,,,11,49,12.24,12.24,0,0.233,0.327,0.488,0.348,28.57,26.53,7.24
"Beck, Brendan",Pac 12,Stanford,Fr,INF,,,27.2,109,13.76,7.34,6.42,0.194,0.248,0.327,0.248,41.28,17.43,4.36
"Beck, Matthew",SEC,LSU,So,P,,,12.1,66,22.73,27.27,-4.54,0.217,0.424,0.283,0.339,15.15,16.67,6.2
"Beck, Tristan",Pac 12,Stanford,Jr,P,2018,112,49,198,21.72,8.08,13.64,0.207,0.273,0.318,0.261,24.75,25.25,3.76
"Beckley, Devin",Southern,The Citadel,Fr,P,,,7.1,34,23.53,20.59,2.94,0.296,0.441,0.519,0.413,17.65,14.71,5.68
"Bedell, Ian",SEC,Missouri,Fr,P,,,2.1,13,23.08,7.69,15.39,0.417,0.462,0.833,0.534,15.38,15.38,7.91
"Bedevian, Jacob",Southland,Nicholls St.,Jr,P,,,37.1,169,9.47,6.51,2.96,0.329,0.379,0.454,0.359,30.18,20.71,4.47
"Bednar, Randy",Big 10,Maryland,Fr,OF,,,0.2,3,33.33,33.33,0,0,0.333,0,0.23,0,33.33,8.15
"Beehler, Logan",Colonial,UNCW,Jr,P,,,5,22,31.82,18.18,13.64,0.222,0.364,0.222,0.285,27.27,4.55,2.75
"Beeler, Brock",Southern,ETSU,So,OF,,,0.2,3,0,0,0,0,0,0,0,33.33,33.33,3.15
"Beilsmith, Troy",Missouri Valley,Evansville,So,INF,,,1,4,0,0,0,0.25,0.25,0.5,0.31,0,75,3.15
"Beizer, Daniel",Southwestern,Grambling,Sr,P,,,10,50,12,6,6,0.333,0.44,0.405,0.381,18,26,4.35
"Belch, Alex",Big 12,Kansas State,Fr,P,,,6,31,32.26,25.81,6.45,0.217,0.419,0.565,0.413,12.9,12.9,5.98
"Belcik, Andrew",ACC,Notre Dame,So,P,,,13.2,60,16.67,11.67,5,0.259,0.35,0.352,0.316,21.67,28.33,3.22
"Belge, Jeff",Big East,St. Johns (NY),So,P,2019,,22.1,96,30.21,15.63,14.58,0.192,0.333,0.269,0.283,21.88,13.54,3.42
"Bell, Andre",Mid-Eastern,UMES,So,P,,,13.1,68,7.35,14.71,-7.36,0.288,0.426,0.365,0.36,19.12,27.94,6.58
"Bell, Brandon",Sun Belt,Georgia St.,Jr,INF,,,3.2,16,12.5,18.75,-6.25,0.308,0.438,0.615,0.443,18.75,25,8.77
"Bell, Conner",Conference USA,Middle Tenn,Jr,P,,,7.1,39,15.38,17.95,-2.57,0.276,0.436,0.379,0.37,15.38,23.08,7.09
"Bellardini, Alex",Horizon,Youngstown St.,Sr,P,,,11.2,57,8.77,17.54,-8.77,0.244,0.368,0.356,0.323,12.28,38.6,6.09
"Beller, John",Pac 12,Southern Cal,Fr,P,,,18.1,75,22.67,5.33,17.34,0.206,0.28,0.221,0.234,12,37.33,2.43
"Bellina, Scott",Big West,Hawaii,So,P,,,1,6,0,16.67,-16.67,0.5,0.5,0.75,0.468,33.33,0,6.15
"Bellinger, Jack",Missouri Valley,Illinois St.,So,P,,,0.1,3,0,33.33,-33.33,0.5,0.667,0.5,0.523,33.33,0,33.15
"Bellomo, Ryan",Metro Atlantic,Siena,Sr,P,,,15.2,77,20.78,11.69,9.09,0.302,0.377,0.46,0.354,16.88,19.48,3.87
"Bellomy, John",Horizon,Wright St.,Jr,P,,,13.2,68,8.82,13.24,-4.42,0.316,0.426,0.404,0.372,19.12,29.41,4.74
"Bemiss, Jeb",Ivy League,Cornell,So,P,,,11,51,15.69,5.88,9.81,0.298,0.333,0.404,0.317,33.33,15.69,2.51
"Bender, Logan",Big South,Campbell,Fr,P,,,16.2,73,24.66,15.07,9.59,0.217,0.342,0.283,0.29,27.4,12.33,3.15
"Benjamin, Cole",Colonial,Delaware,Jr,P,,,10.2,49,18.37,8.16,10.21,0.341,0.408,0.5,0.392,32.65,8.16,4.13
"Bennett, Blake",AAC,Memphis,Jr,P,,,11,56,16.07,10.71,5.36,0.313,0.411,0.479,0.388,21.43,21.43,4.87
"Bennett, Jaret",Big South,Charleston So.,So,P,,,8,39,15.38,10.26,5.12,0.303,0.385,0.636,0.421,10.26,33.33,8.4
"Bennett, Nick",ACC,Louisville,So,P,,,30.1,120,24.17,7.5,16.67,0.2,0.267,0.236,0.231,21.67,27.5,2.22
"Benoit, Donovan",SEC,Tennessee,Fr,P,,,6.1,34,17.65,14.71,2.94,0.429,0.5,0.643,0.478,17.65,11.76,7.9
"Benschoter, Sam",Big 10,Michigan State,So,P,,,6,31,12.9,16.13,-3.23,0.292,0.419,0.458,0.381,19.35,22.58,6.98
"Benton, Chandellor",Mid-Eastern,Florida A&M,Jr,P,,,15,70,12.86,14.29,-1.43,0.246,0.371,0.351,0.327,22.86,25.71,5.21
"Benton, Trey",AAC,East Carolina,So,P,,,26.1,111,24.32,2.7,21.62,0.302,0.324,0.377,0.305,25.23,17.12,2.04
"Bergdahl, Austin",Western Athletic,Northern Colo.,Jr,P,,,3.1,24,12.5,33.33,-20.83,0.375,0.583,0.813,0.556,12.5,16.67,13.15
"Bergeron, Spencer",Atlantic 10,Massachusetts,Fr,P,,,2.1,15,0,33.33,-33.33,0.333,0.6,0.333,0.454,20,20,11.72
"Bergner, Austin",ACC,North Carolina,So,P,2018,969,35,148,30.41,14.86,15.55,0.192,0.311,0.304,0.28,18.92,18.92,3.58
"Bergtholdt, Daniel",OVC,Southeast Mo. St.,Jr,P,,,11,50,22,12,10,0.22,0.32,0.317,0.285,18,24,4.24
"Bernard, JT",Ivy League,Harvard,So,P,,,1.1,5,20,20,0,0,0.4,0,0.282,40,0,6.78
"Bernardo, Jake",Atlantic 10,Fordham,Sr,P,,,0.1,5,0,40,-40,0,0.8,0,0.565,0,20,123.15
"Berry, Connor",Big 12,Oklahoma,Jr,P,2018,940,5,24,20.83,16.67,4.16,0.263,0.375,0.263,0.298,20.83,16.67,3.55
"Bertone, Evan",Mid-Eastern,UMES,Sr,P,,,16.2,78,15.38,15.38,0,0.297,0.423,0.375,0.363,25.64,16.67,5.06
"Bertrand, John Michael",Southern,Furman,Fr,P,,,15,67,13.43,5.97,7.46,0.302,0.343,0.508,0.363,16.42,35.82,5.35
"Bertsch, Jackson",Big South,Liberty,Sr,P,2018,877,27,111,21.62,4.5,17.12,0.214,0.252,0.369,0.265,25.23,26.13,3.48
"Besse, John",West Coast,Pacific,So,P,,,1.1,5,0,20,-20,0,0.2,0,0.138,40,40,5.87
"Betances, Marcello",Mid-Eastern,N.C. A&T,Sr,P,,,21.2,106,21.7,17.92,3.78,0.22,0.358,0.329,0.311,19.81,18.87,5.03
"Beutel, Ben",Mid American,Bowling Green,Fr,P,,,8.2,43,16.28,9.3,6.98,0.294,0.395,0.412,0.354,16.28,23.26,5.59
"Bialakis, Alex",Southern,The Citadel,Jr,P,,,21,86,25.58,6.98,18.6,0.231,0.291,0.333,0.275,17.44,26.74,2.67
"Bialousz, Kyle",Southern,Mercer,Jr,P,,,0.2,3,0,0,0,0.333,0.333,0.333,0.293,33.33,33.33,3.15
"Biancalana, Nick",Mountain West,Air Force,Sr,P,,,20,78,14.1,10.26,3.84,0.191,0.269,0.265,0.241,38.46,17.95,3.9
"Biasi, Dante",Big 10,Penn State,Fr,P,,,14.1,71,19.72,11.27,8.45,0.259,0.366,0.379,0.33,18.31,22.54,4.42
"Bibee, Tanner",Big West,Cal St. Fullerton,Fr,P,,,22,100,21,7,14,0.267,0.32,0.384,0.301,28,14,3.06
"Bice, Will",ASUN,Kennesaw State,Sr,P,,,2,12,0,8.33,-8.33,0.455,0.5,0.818,0.548,25,25,11.15
"Biddy, Jared",Southland,Southeastern LA.,Jr,P,,,14.1,59,16.95,6.78,10.17,0.216,0.254,0.255,0.223,20.34,30.51,2.58
"Bielamowicz, Tyler",AAC,Houston,So,P,,,2.1,20,20,35,-15,0.455,0.65,0.818,0.572,5,5,16.96
"Bienlien, Michael",ACC,NC State,So,P,,,12,67,17.91,11.94,5.97,0.431,0.493,0.655,0.482,16.42,14.93,5.31
"Bies, Daniel",West Coast,Gonzaga,Jr,P,2018,217,43,183,24.04,6.01,18.03,0.272,0.322,0.361,0.3,19.67,23.5,2.61
"Bigge, Hunter",Ivy League,Harvard,So,P,,,12.1,59,23.73,20.34,3.39,0.209,0.407,0.256,0.323,13.56,20.34,4.55
"Bigras, Mitch",ACC,Boston College,Sr,1B,,,0.2,4,25,25,0,0,0.5,0,0.353,0,25,23.15
"Billig, Jarrod",Western Athletic,Seattle U,Fr,P,,,7.2,38,10.53,23.68,-13.15,0.25,0.447,0.286,0.354,28.95,15.79,6.2
"Billingsley, Jacob",SEC,Mississippi St.,Sr,P,2018,972,32.2,162,18.52,13.58,4.94,0.319,0.42,0.467,0.386,24.07,14.2,4.82
"Bilous, Jason",Sun Belt,Coastal Carolina,Jr,P,2018,378,28.1,141,25.53,22.7,2.83,0.206,0.418,0.314,0.348,14.18,17.73,6.03
"Biondic, Kevin",Big 10,Maryland,Sr,INF,,,9.2,38,36.84,7.89,28.95,0.152,0.263,0.333,0.268,15.79,21.05,4.56
"Birch, Michael",Western Athletic,Sacramento St.,So,C,,,0.1,1,0,0,0,0,0,0,0,100,0,3.15
"Bird, Jake",Pac 12,UCLA,Sr,P,,,50.2,227,10.57,11.45,-0.88,0.272,0.357,0.354,0.316,34.36,17.62,4.12
"Bird, Nick",American East,Albany (NY),So,P,,,2.1,16,6.25,31.25,-25,0.364,0.563,0.727,0.529,6.25,31.25,15.53
"Birlingmair, Reid",Horizon,Ill.-Chicago,Jr,P,2018,833,16.2,60,30,6.67,23.33,0.148,0.217,0.222,0.2,23.33,23.33,2.65
"Bischoff, Kyle",Mid American,Toledo,Fr,P,,,5,27,22.22,29.63,-7.41,0.278,0.481,0.333,0.381,11.11,14.81,5.55
"Bishop, Caleb",Southern,Western Caro.,Fr,P,,,7.2,52,11.54,19.23,-7.69,0.371,0.538,0.6,0.479,15.38,15.38,9.54
"Bishop, Koby",Northeast,Wagner,Jr,P,,,8.2,41,19.51,19.51,0,0.161,0.341,0.323,0.305,14.63,29.27,6.07
"Bisogno, Marc",Atlantic 10,Fordham,So,P,,,1.1,10,10,30,-20,0.333,0.5,0.5,0.419,10,20,9.51
"Bissette, Caleb",Big South,Gardner-Webb,Fr,P,,,0.2,4,25,25,0,0.333,0.5,0.333,0.392,0,25,8.15
"Bitler, Davonte",Western Athletic,CSU Bakersfield,Fr,OF,,,19.1,98,13.27,14.29,-1.02,0.284,0.398,0.543,0.4,25.51,20.41,8.38
"Bjorngjeld, Sam",AAC,Tulane,Sr,P,,,13.2,54,20.37,5.56,14.81,0.191,0.296,0.298,0.273,31.48,18.52,4.06
"Black, Billy",Ivy League,Columbia,Fr,P,,,3.1,23,8.7,17.39,-8.69,0.412,0.522,0.529,0.45,17.39,17.39,6.7
"Blackburn, Julian",Big South,Campbell,Jr,P,,,1.1,13,7.69,30.77,-23.08,0.429,0.615,0.429,0.471,0,23.08,14.97
"Blair, Jaxson",OVC,Eastern Ky.,So,INF,,,5.2,29,13.79,20.69,-6.9,0.261,0.414,0.522,0.403,31.03,13.79,10.07
"Blais, Matt",Big West,UC Davis,Sr,P,,,26,128,10.16,8.59,1.57,0.324,0.383,0.426,0.347,21.09,25.78,3.76
"Blake, Reed",Horizon,Milwaukee,So,P,,,1.2,11,27.27,36.36,-9.09,0.167,0.545,0.167,0.397,9.09,9.09,10.65
"Blanchard, Jason",Southland,Lamar,Jr,P,,,20.2,82,21.95,8.54,13.41,0.208,0.293,0.306,0.269,21.95,25.61,3.35
"Blanchard, Michael",Conference USA,Old Dominion,So,P,,,1.2,9,22.22,11.11,11.11,0.286,0.333,0.429,0.312,0,33.33,2.31
"Blatner, Justin",West Coast,Gonzaga,Jr,P,,,9.1,48,18.75,18.75,0,0.27,0.438,0.27,0.343,25,12.5,4.8
"Blendinger, Kyle",ACC,North Carolina,Fr,P,,,0.2,3,33.33,0,33.33,0.333,0.333,0.667,0.414,0,33.33,-6.85
"Blessing, Cory",Mid American,Ohio,Sr,P,,,14,67,20.9,17.91,2.99,0.208,0.358,0.245,0.29,13.43,28.36,3.93
"Bloat, K.",Southwestern,Prairie View,Jr,P,,,3,15,20,13.33,6.67,0.308,0.4,0.846,0.497,6.67,33.33,7.48
"Block, A.J.",Pac 12,Washington St.,So,P,,,15.2,75,26.67,6.67,20,0.286,0.373,0.413,0.345,17.33,16,4.2
"Blocker, Myles",Southwestern,Southern U.,Fr,P,,,0.1,3,0,0,0,0.5,0.667,0.5,0.533,33.33,0,33.15
"Blohm, Tyler",Big 10,Maryland,So,P,,,23.1,93,22.58,5.38,17.2,0.235,0.29,0.365,0.285,26.88,20.43,3.36
"Bloom, Taylor",Big 10,Maryland,Sr,P,,,32,147,6.8,8.84,-2.04,0.29,0.354,0.405,0.33,25.17,31.29,4.24
"Bloomberg, Pete",Atlantic 10,Davidson,Fr,P,,,9.2,44,6.82,6.82,0,0.375,0.409,0.5,0.387,22.73,27.27,3.47
"Blueberg, Chase",Big South,Presbyterian,Jr,P,,,2.2,11,9.09,18.18,-9.09,0,0.273,0,0.191,27.27,27.27,6.33
"Blum, Karl",Big 10,Rutgers,Sr,P,,,12.2,74,10.81,18.92,-8.11,0.386,0.514,0.544,0.455,27.03,9.46,6.84
"Bobo, Taylor",AAC,Memphis,Sr,P,,,7.2,29,41.38,10.34,31.04,0.115,0.207,0.115,0.162,17.24,20.69,1.06
"Bocchi, Matteo",Big 12,Texas,Jr,P,,,12,56,12.5,25,-12.5,0.22,0.429,0.268,0.34,26.79,17.86,5.73
"Bock, Nathan",OVC,Southeast Mo. St.,So,P,,,1.2,14,14.29,35.71,-21.42,0.286,0.571,0.429,0.45,7.14,14.29,14.81
"Bocko, Jordan",Big West,UC Irvine,Jr,P,,,22.1,88,28.41,4.55,23.86,0.22,0.261,0.415,0.286,14.77,29.55,3.33
"Boeckmann, Henry",Missouri Valley,Southern Ill.,So,P,,,3,16,43.75,31.25,12.5,0.273,0.5,0.273,0.381,6.25,0,3.48
"Bogacz, Jacob",Western Athletic,Northern Colo.,Fr,P,,,3.2,23,17.39,21.74,-4.35,0.267,0.435,0.4,0.366,26.09,4.35,6.27
"Bogart, Austin",ASUN,Stetson,So,OF,,,4,16,6.25,6.25,0,0.267,0.313,0.467,0.334,37.5,25,6.65
"Bohall, Blaze",Mountain West,UNLV,Sr,P,,,9,44,11.36,11.36,0,0.316,0.386,0.342,0.326,29.55,18.18,3.7
"Bohm, Andrew",Big 10,Purdue,Fr,P,,,14.1,56,26.79,12.5,14.29,0.188,0.286,0.313,0.267,21.43,21.43,3.43
"Boies, Sam",Ivy League,Yale,Jr,P,,,0.2,6,0,66.67,-66.67,0,0.667,0,0.461,16.67,16.67,63.15
"Bolden, Caleb",SEC,Arkansas,Fr,P,,,12.1,58,15.52,12.07,3.45,0.38,0.466,0.54,0.435,20.69,17.24,5.79
"Bollinger, Austin",Southland,Nicholls St.,So,P,,,14,65,15.38,16.92,-1.54,0.22,0.4,0.26,0.321,15.38,29.23,4.93
"Bonanno, Brandon",American East,Stony Brook,So,P,,,2.1,13,15.38,7.69,7.69,0.545,0.615,1.182,0.713,23.08,0,10.29
"Bonck, Nathan",Western Athletic,Seattle U,So,P,,,5.1,28,14.29,17.86,-3.57,0.318,0.464,0.455,0.409,21.43,17.86,7.66
"Bond, Nolan",AAC,Houston,Jr,P,,,9.2,40,10,12.5,-2.5,0.258,0.4,0.387,0.354,22.5,25,6.3
"Bone, Braydon",OVC,SIUE,So,P,,,4,22,13.64,31.82,-18.18,0.2,0.455,0.2,0.34,9.09,31.82,6.9
"Bonnenfant, Bradley",Mountain West,Nevada,Jr,P,,,3,12,25,33.33,-8.33,0,0.333,0,0.23,25,16.67,5.15
"Bonnin, Bryce",SEC,Arkansas,Fr,P,,,8,33,15.15,24.24,-9.09,0.136,0.364,0.136,0.269,21.21,21.21,5.27
"Bonomo, Brandon",Metro Atlantic,Marist,Jr,P,,,5.1,31,6.45,12.9,-6.45,0.375,0.452,0.542,0.414,22.58,19.35,5.3
"Bonvillain, Beaux",Southland,Central Ark.,Fr,P,,,0.1,1,0,0,0,0,0,0,0,0,100,3.15
"Booker, Jojo",Sun Belt,South Ala.,Fr,P,,,11.2,66,18.18,13.64,4.54,0.389,0.47,0.741,0.491,15.15,16.67,8.33
"Boone, Brandon",Sun Belt,Appalachian St.,Jr,P,,,19,73,30.14,8.22,21.92,0.169,0.247,0.292,0.238,26.03,17.81,1.94
"Boone, Cody",Big South,Radford,Fr,P,,,7,35,5.71,8.57,-2.86,0.323,0.4,0.645,0.439,22.86,31.43,9.86
"Boone, Sam",Conference USA,Marshall,Jr,P,,,3.1,14,14.29,14.29,0,0.25,0.357,0.75,0.449,28.57,21.43,12.18
"Borchers, Colan",Summit League,Western Ill.,Sr,P,,,8.2,27,29.63,7.41,22.22,0.08,0.148,0.08,0.116,33.33,22.22,1.93
"Borden, Jesse",Southland,Incarnate Word,Sr,P,,,2,10,10,20,-10,0.143,0.3,0.571,0.34,30,20,11.65
"Bordignon, Tommy",Big 10,Northwestern,Sr,P,,,14,61,19.67,9.84,9.83,0.259,0.328,0.389,0.312,31.15,14.75,3.65
"Bordner, Sam",ACC,Louisville,Jr,P,2018,477,10.1,39,30.77,5.13,25.64,0.167,0.205,0.194,0.18,23.08,23.08,1.36
"Bordwine, Kel",Conference USA,Rice,Fr,P,,,1.1,11,0,36.36,-36.36,0.429,0.636,0.857,0.594,27.27,9.09,25.87
"Boricich, Marko",Big 10,Penn State,Jr,P,,,9.1,46,19.57,19.57,0,0.2,0.391,0.286,0.325,13.04,28.26,6.22
"Bosnic, Dante",Ivy League,Brown,Sr,P,,,11.2,47,19.15,4.26,14.89,0.244,0.277,0.333,0.266,19.15,34.04,2.08
"Bosse, Broc",Sun Belt,Texas State,So,P,,,8,32,37.5,6.25,31.25,0.3,0.344,0.367,0.313,12.5,15.63,0.9
"Bottenfield, Josh",Mid-Eastern,N.C. A&T,Sr,P,,,16,73,15.07,9.59,5.48,0.23,0.301,0.328,0.275,35.62,13.7,4.08
"Boudreaux, Jacorey",Southwestern,Jackson St.,Fr,C,,,6,31,22.58,12.9,9.68,0.32,0.419,0.52,0.399,9.68,22.58,5.48
"Bourassa, Landen",West Coast,San Francisco,Jr,P,,,38,160,15.63,10,5.63,0.237,0.313,0.353,0.292,28.75,21.88,4.2
"Bourne, Christian",Colonial,James Madison,Jr,P,,,7,35,14.29,11.43,2.86,0.357,0.457,0.5,0.413,17.14,20,4.29
"Boushelle, John",Southland,McNeese,So,P,,,0.1,2,50,0,50,0.5,0.5,0.5,0.439,0,0,-16.85
"Boutin, Matt",Horizon,Oakland,Fr,P,,,1.2,13,7.69,7.69,0,0.5,0.615,0.8,0.583,7.69,23.08,8.98
"Bovee Jr., Michael",Western Athletic,CSU Bakersfield,Fr,P,,,2,8,0,0,0,0.25,0.25,0.5,0.31,50,25,3.15
"Bovenzi, Peter",Atlantic 10,Richmond,Jr,P,,,3,17,11.76,41.18,-29.42,0.1,0.471,0.1,0.336,23.53,17.65,8.81
"Bowen, Bryce",ACC,Clemson,Fr,UT,,,0.1,2,0,0,0,0,0,0,0,0,50,3.15
"Bowen, Logan",OVC,Belmont,Fr,P,,,13,63,19.05,6.35,12.7,0.362,0.397,0.517,0.389,30.16,9.52,4.22
"Bowers, Conor",Horizon,Oakland,Jr,P,,,3.1,22,27.27,22.73,4.54,0.412,0.545,1,0.604,0,18.18,12.5
